feat_r3_score_numeric,feat_low_claim_specialty,feat_web_says_not_found_and_not_empty,feat_r3_high_confidence,feat_ev_pv_nf_org_n,feat_ev_pv_nf_prov_n,feat_ev_pv_nf_agg_n,feat_ev_pv_f_org_n,feat_ev_pv_f_prov_n,feat_ev_pv_f_agg_n,feat_ev_ov_nf_org_n,feat_ev_ov_nf_prov_n,feat_ev_ov_nf_agg_n,feat_ev_ov_f_org_n,feat_ev_ov_f_prov_n,feat_ev_ov_f_agg_n,feat_ev_total_found,feat_ev_total_not_found,feat_ev_total,feat_ev_found_ratio,feat_pv_found_any,feat_ov_found_any,feat_pv_notfound_any,feat_ov_notfound_any,feat_both_views_found,feat_only_pv_found,feat_only_ov_found,feat_neither_view_found,feat_source_diversity,feat_state_high_risk,feat_has_credentials,feat_npi_changed_by_r3,feat_npi_deactivated,feat_r3_suggests_name_change,feat_cred_is_md_do,feat_cred_is_midlevel,feat_has_pio_evidence,feat_pio_yes,feat_pio_no,feat_org_is_hospital,feat_org_is_missing,feat_claims_n,feat_claims_distinct_orgs,feat_claims_distinct_addrs,feat_claims_days_since,feat_claims_zip_match,feat_claims_street_zip_match,feat_claims_recent_zip_match,feat_claims_recent_street_zip,feat_claims_zip_but_no_match,feat_claims_log1p_n,feat_claims_high_volume,feat_claims_recent_active,feat_claims_no_match_high_n,feat_claims_strong_corroborate,feat_claims_strong_contradict,feat_r3acc_x_claims_contradict,feat_r3ina_x_claims_corroborate,target
0.0,0,0,0,2,0,5,0,0,0,2,0,0,0,0,0,0,9,9,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,721,10,10,19.0,0,0,0,0,1,6.582025138892826,1,1,1,0,1,0,0,False
0.0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1497,21,21,17.0,0,0,0,0,1,7.311886164077165,1,1,1,0,1,0,0,False
5.26315789473684,0,0,0,5,0,2,0,0,1,5,0,0,0,0,1,2,12,14,0.14285714285714285,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,34,7,7,15.0,1,0,1,0,0,3.5553480614894135,1,1,0,0,0,0,0,True
100.0,0,0,1,0,0,0,3,1,2,1,0,0,1,0,0,7,1,8,0.875,1,1,0,1,1,0,0,0,3,0,1,1,0,0,1,0,1,0,0,1,0,5863,2,2,26.0,1,1,1,1,0,8.676587243566487,1,1,0,1,0,0,0,True
80.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
7.14285714285714,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,6,7,0.14285714285714285,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,665,6,6,37.0,1,0,1,0,0,6.501289670540389,1,1,0,0,0,0,0,False
0.0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,16,5,5,17.0,0,0,0,0,1,2.833213344056216,0,1,0,0,0,0,0,False
97.0,0,0,1,0,3,0,1,0,4,0,1,1,2,0,5,12,5,17,0.7058823529411765,1,1,1,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,109,2,2,38.0,0,0,0,0,1,4.700480365792417,1,1,1,0,1,0,0,True
100.0,0,0,1,0,0,0,1,0,2,0,0,0,3,0,1,7,0,7,1.0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,60,8,8,39.0,1,1,1,1,0,4.110873864173311,1,1,0,1,0,0,0,False
0.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,9,1,1,53.0,1,0,1,0,0,2.302585092994046,0,1,0,0,0,0,0,False
78.5714285714285,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,2,3,5,0.4,1,0,1,0,0,1,0,0,2,0,1,1,0,0,0,1,1,0,0,1,0,264,5,5,24.0,1,1,1,1,0,5.579729825986222,1,1,0,1,0,0,0,True
15.0,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,3,4,7,0.42857142857142855,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,107.0,0,0,0,0,0,0.6931471805599453,0,1,0,0,0,0,0,False
0.0,0,0,0,3,2,2,0,0,0,3,1,0,0,0,0,0,11,11,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,1,0,1,1,2,0,0,0,2,0,1,0,0,0,0,7,7,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,777,2,2,21.0,0,0,0,0,1,6.656726524178391,1,1,1,0,1,0,0,False
100.0,0,0,1,0,0,0,1,0,6,0,0,1,2,0,0,9,1,10,0.9,1,1,0,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
79.0697674418604,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,3,2,5,0.6,1,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,7,5,5,33.0,0,0,0,0,1,2.0794415416798357,0,1,0,0,0,0,0,False
16.6666666666666,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,2,4,6,0.3333333333333333,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,22,4,4,29.0,1,1,1,1,0,3.1354942159291497,1,1,0,1,0,0,1,True
0.0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1026,4,4,25.0,1,0,1,0,0,6.934397209928558,1,1,0,0,0,0,0,True
0.0,0,0,0,7,0,1,0,0,0,1,0,0,1,0,0,1,9,10,0.1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,210,3,2,29.0,1,1,1,1,0,5.351858133476067,1,1,0,1,0,0,1,False
0.0,1,0,0,4,0,3,0,0,0,2,0,0,0,0,0,0,9,9,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,304,1,1,30.0,1,1,1,1,0,5.720311776607412,1,1,0,1,0,0,1,False
4.16666666666666,0,0,0,1,1,3,0,0,1,0,0,1,0,0,0,1,6,7,0.14285714285714285,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
78.0701754385965,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,3,2,5,0.6,1,0,1,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,41,1,1,19.0,1,1,1,1,0,3.7376696182833684,1,1,0,1,0,0,0,False
4.54545454545454,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,4,5,0.2,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,585,2,2,19.0,0,0,0,0,1,6.373319789577012,1,1,1,0,1,0,0,False
0.0,0,0,0,4,0,4,0,0,0,3,0,2,0,0,0,0,13,13,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
100.0,0,0,1,0,0,0,1,1,4,0,0,0,2,0,0,8,0,8,1.0,1,1,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,3,3,3,0,0,0,3,1,1,0,0,0,0,14,14,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,1,0,8,0,0,0,2,0,1,0,0,0,0,12,12,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,150,13,13,17.0,1,0,1,0,0,5.017279836814924,1,1,0,0,0,0,0,False
0.0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,2796,1,1,15.0,0,0,0,0,1,7.936302693201959,1,1,1,0,1,0,0,False
12.5,0,0,0,0,2,3,0,0,1,0,0,1,0,0,0,1,6,7,0.14285714285714285,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,9,5,5,31.0,0,0,0,0,1,2.302585092994046,0,1,0,0,0,0,0,False
98.0,0,0,1,0,0,1,3,0,1,0,0,0,1,0,0,5,1,6,0.8333333333333334,1,1,1,0,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,798,1,1,27.0,1,1,1,1,0,6.683360945766275,1,1,0,1,0,0,0,True
0.0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,72,2,2,96.0,0,0,0,0,1,4.290459441148391,1,1,1,0,1,0,0,False
81.8181818181818,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,3,1,4,0.75,1,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,518,12,12,15.0,1,0,1,0,0,6.251903883165888,1,1,0,0,0,0,0,True
100.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,1.0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
95.4545454545454,0,0,1,0,0,1,1,0,5,0,0,1,1,0,0,7,2,9,0.7777777777777778,1,1,1,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
80.7692307692307,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,4,0.75,1,1,1,0,1,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
97.0,0,0,1,0,3,2,1,0,0,0,2,1,2,0,0,3,8,11,0.2727272727272727,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
97.0,0,0,1,0,3,1,1,0,0,0,2,1,1,0,0,2,7,9,0.2222222222222222,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
97.0,0,0,1,0,3,2,1,0,0,0,2,1,2,0,0,3,8,11,0.2727272727272727,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,1,0,0,6,0,4,0,0,0,3,0,0,0,0,0,0,13,13,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,342,1,1,29.0,1,1,1,1,0,5.8377304471659395,1,1,0,1,0,0,1,True
4.0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,4,5,0.2,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,24,2,2,26.0,0,0,0,0,1,3.2188758248682006,1,1,1,0,1,0,0,False
0.0,0,0,0,1,1,2,0,0,0,0,1,1,1,0,0,1,6,7,0.14285714285714285,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,101,13,13,22.0,0,0,0,0,1,4.624972813284271,1,1,1,0,1,0,0,False
0.0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,196,7,7,22.0,0,0,0,0,1,5.2832037287379885,1,1,1,0,1,0,0,False
0.0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,2456,10,10,18.0,0,0,0,0,1,7.806696372521179,1,1,1,0,1,0,0,False
0.0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,1,6,7,0.14285714285714285,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,131,4,4,24.0,0,0,0,0,1,4.882801922586371,1,1,1,0,1,0,0,True
0.0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,6,4,4,25.0,0,0,0,0,1,1.9459101490553132,0,1,0,0,0,0,0,False
85.0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,4,5,0.2,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,8,1,1,100.0,1,1,1,1,0,2.1972245773362196,0,1,0,1,0,0,0,True
0.0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,72,2,2,96.0,0,0,0,0,1,4.290459441148391,1,1,1,0,1,0,0,False
0.0,1,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,214,8,8,25.0,0,0,0,0,1,5.3706380281276624,1,1,1,0,1,0,0,False
0.0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,34463,3,3,30.0,1,1,1,1,0,10.447670579956116,1,1,0,1,0,0,1,True
94.7368421052631,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,3,1,4,0.75,1,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,2,1,3,0,0,0,2,0,0,0,0,0,0,8,8,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,3,2,2,33.0,0,0,0,0,0,1.3862943611198906,0,1,0,0,0,0,0,False
83.3333333333333,1,0,0,0,0,2,1,1,0,0,0,0,3,0,0,5,2,7,0.7142857142857143,1,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
16.0,0,0,0,1,1,1,0,0,4,1,0,0,0,0,0,4,4,8,0.5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,25,6,6,22.0,0,0,0,0,1,3.258096538021482,1,1,1,0,1,0,0,False
0.0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
97.0,0,0,1,0,9,2,1,0,0,0,6,0,1,0,0,2,17,19,0.10526315789473684,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,5,2,2,42.0,0,0,0,0,0,1.791759469228055,0,1,0,0,0,0,0,True
0.0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,5,5,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
20.0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,1,6,4,10,0.6,1,1,1,0,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,138,11,11,22.0,1,1,1,1,0,4.9344739331306915,1,1,0,1,0,0,1,True
9.09090909090909,1,0,0,1,1,0,0,0,2,1,1,0,0,0,2,4,4,8,0.5,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,828,14,14,16.0,1,0,1,0,0,6.720220155135295,1,1,0,0,0,0,0,False
85.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,3,0.6666666666666666,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,10,4,4,31.0,0,0,0,0,1,2.3978952727983707,0,1,0,0,0,0,0,True
97.0,1,0,1,0,2,1,1,0,0,0,0,0,2,0,0,3,3,6,0.5,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
5.55555555555555,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,2,4,0.5,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
17.6470588235294,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,3,5,8,0.375,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,119,8,8,19.0,0,0,0,0,1,4.787491742782046,1,1,1,0,1,0,0,False
0.0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,8,8,0.0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,28,6,6,37.0,0,0,0,0,1,3.367295829986474,1,1,1,0,1,0,0,False
0.0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,6,1,1,19.0,0,0,0,0,1,1.9459101490553132,0,1,0,0,0,0,0,False
0.0,0,1,0,0,0,6,0,0,0,0,0,5,0,0,0,0,11,11,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,15,15,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,702,4,4,18.0,0,0,0,0,1,6.555356891810665,1,1,1,0,1,0,0,False
0.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,963,3,3,22.0,0,0,0,0,1,6.871091294610546,1,1,1,0,1,0,0,False
0.0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,141,9,9,25.0,1,0,1,0,0,4.955827057601261,1,1,0,0,0,0,0,True
0.0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,104.0,0,0,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,False
94.1176470588235,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,2,4,0.5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,264,5,5,24.0,1,1,1,1,0,5.579729825986222,1,1,0,1,0,0,0,True
0.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,6,1,1,52.0,0,0,0,0,1,1.9459101490553132,0,1,0,0,0,0,0,False
0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,925,1,1,16.0,0,0,0,0,1,6.8308742346461795,1,1,1,0,1,0,0,False
0.0,1,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,8,8,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,13,1,1,57.0,0,0,0,0,1,2.6390573296152584,0,1,0,0,0,0,0,False
0.0,0,0,0,4,3,2,0,0,0,4,0,1,0,0,0,0,14,14,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,316,11,11,15.0,1,1,1,1,0,5.75890177387728,1,1,0,1,0,0,1,True
3.44827586206896,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,4,5,0.2,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
15.55,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0.5,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
96.9696969696969,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,4,1,5,0.8,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,210,3,2,29.0,1,1,1,1,0,5.351858133476067,1,1,0,1,0,0,0,True
0.0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,5,5,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,128,2,2,17.0,0,0,0,0,1,4.859812404361672,1,1,1,0,1,0,0,False
0.0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,113,4,4,19.0,1,0,1,0,0,4.736198448394496,1,1,0,0,0,0,0,True
0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,31724,3,3,26.0,1,1,1,1,0,10.364860292582588,1,1,0,1,0,0,1,True
0.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,1,0,0,4,0,4,0,0,0,1,0,1,1,0,0,1,10,11,0.09090909090909091,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,341,1,1,39.0,1,1,1,1,0,5.834810737062605,1,1,0,1,0,0,1,True
0.0,1,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0,9,9,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,49,1,1,29.0,0,0,0,0,1,3.912023005428146,1,1,1,0,1,0,0,False
0.0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,315,2,2,17.0,0,0,0,0,1,5.755742213586912,1,1,1,0,1,0,0,True
0.0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,107.0,0,0,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,False
20.0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,2,5,7,0.2857142857142857,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,1,53.0,1,0,1,0,0,1.3862943611198906,0,1,0,0,0,0,0,False
89.4736842105263,0,1,0,1,0,0,2,0,3,0,0,0,0,0,0,5,1,6,0.8333333333333334,1,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,9,3,3,26.0,1,1,1,1,0,2.302585092994046,0,1,0,1,0,0,0,False
5.26315789473684,0,0,0,0,4,2,0,0,1,0,2,0,0,0,0,1,8,9,0.1111111111111111,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,1,1,7,0,0,0,0,0,3,0,0,0,0,12,12,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
97.0,0,0,1,0,3,0,1,0,1,0,0,0,1,0,0,3,3,6,0.5,1,1,1,0,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,8,1,1,58.0,0,0,0,0,1,2.1972245773362196,0,1,0,0,0,0,0,True
100.0,0,0,1,0,0,0,1,0,1,2,0,0,3,0,1,6,2,8,0.75,1,1,0,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
